Entity,Code,Year,Energy_use
Switzerland,CHE,1969,27149.58407
Switzerland,CHE,1970,29733.94076
Switzerland,CHE,1971,30676.1112
Switzerland,CHE,1972,31723.3745
Switzerland,CHE,1973,34866.80028
Switzerland,CHE,1974,32372.27406
Switzerland,CHE,1975,31526.2891
Switzerland,CHE,1976,32808.37987
Switzerland,CHE,1977,33468.73154
Switzerland,CHE,1978,34832.04567
Switzerland,CHE,1979,35380.54358
Switzerland,CHE,1980,36873.79274
Switzerland,CHE,1981,35975.3497
Switzerland,CHE,1982,34706.51655
Switzerland,CHE,1983,36905.56713
Switzerland,CHE,1984,37673.87269
Switzerland,CHE,1985,39686.1086
Switzerland,CHE,1986,41222.79156
Switzerland,CHE,1987,39900.84961
Switzerland,CHE,1988,39970.86594
Switzerland,CHE,1989,38833.54078
Switzerland,CHE,1990,42190.06739
Switzerland,CHE,1991,42300.56762
Switzerland,CHE,1992,42022.49675
Switzerland,CHE,1993,40599.01063
Switzerland,CHE,1994,40640.42035
Switzerland,CHE,1995,39793.8016
Switzerland,CHE,1996,40393.38931
Switzerland,CHE,1997,41006.11583
Switzerland,CHE,1998,41379.42459
Switzerland,CHE,1999,41255.94671
Switzerland,CHE,2000,40479.27998
Switzerland,CHE,2001,42720.39262
Switzerland,CHE,2002,41329.99919
Switzerland,CHE,2003,41194.22296
Switzerland,CHE,2004,41060.62615
Switzerland,CHE,2005,40567.97939
Switzerland,CHE,2006,42090.73356
Switzerland,CHE,2007,39667.83524
Switzerland,CHE,2008,40702.56912
Switzerland,CHE,2009,40493.94859
Switzerland,CHE,2010,38932.80148
Switzerland,CHE,2011,37277.96779
Switzerland,CHE,2012,37248.96334
Switzerland,CHE,2013,38426.86254
Switzerland,CHE,2014,35587.06439
Switzerland,CHE,2015,34425.65352
Syrian Arab Republic,,1971,4209.153378
Syrian Arab Republic,,1972,3385.47582
Syrian Arab Republic,,1973,3401.587578
Syrian Arab Republic,,1974,4226.476897
Syrian Arab Republic,,1975,4711.620519
Syrian Arab Republic,,1976,5158.593435
Syrian Arab Republic,,1977,5545.199231
Syrian Arab Republic,,1978,5861.527433
Syrian Arab Republic,,1979,7346.714991
Syrian Arab Republic,,1980,5814.740854
Syrian Arab Republic,,1981,6701.373488
Syrian Arab Republic,,1982,7755.366211
Syrian Arab Republic,,1983,8581.007972
Syrian Arab Republic,,1984,9537.183949
Syrian Arab Republic,,1985,8553.838967
Syrian Arab Republic,,1986,8501.50587
Syrian Arab Republic,,1987,9157.462138
Syrian Arab Republic,,1988,9194.757856
Syrian Arab Republic,,1989,8953.219937
Syrian Arab Republic,,1990,9779.033279
Syrian Arab Republic,,1991,10347.62633
Syrian Arab Republic,,1992,9620.554089
Syrian Arab Republic,,1993,9400.216745
Syrian Arab Republic,,1994,9537.053922
Syrian Arab Republic,,1995,9807.963759
Syrian Arab Republic,,1996,10067.80403
Syrian Arab Republic,,1997,10627.54205
Syrian Arab Republic,,1998,11520.08523
Syrian Arab Republic,,1999,11173.01609
Syrian Arab Republic,,2000,10942.50267
Syrian Arab Republic,,2001,10987.52308
Syrian Arab Republic,,2002,11202.50178
Syrian Arab Republic,,2003,11047.13855
Syrian Arab Republic,,2004,11291.77611
Syrian Arab Republic,,2005,13217.48839
Syrian Arab Republic,,2006,13299.01063
Syrian Arab Republic,,2007,13411.85528
Syrian Arab Republic,,2008,13217.88296
Syrian Arab Republic,,2009,12002.27249
Syrian Arab Republic,,2010,11984.67049
Syrian Arab Republic,,2011,11088.15408
Syrian Arab Republic,,2012,8454.71691
Syrian Arab Republic,,2013,6831.88564
Syrian Arab Republic,,2014,6542.286754
Tajikistan,TJK,1990,11682.87476
Tajikistan,TJK,1991,10919.41265
Tajikistan,TJK,1992,8756.20242
Tajikistan,TJK,1993,6744.424713
Tajikistan,TJK,1994,5094.635331
Tajikistan,TJK,1995,4488.978594
Tajikistan,TJK,1996,4271.120353
Tajikistan,TJK,1997,4195.949282
Tajikistan,TJK,1998,4347.174071
Tajikistan,TJK,1999,4257.191892
Tajikistan,TJK,2000,4019.967015
Tajikistan,TJK,2001,3898.283543
Tajikistan,TJK,2002,3837.245168
Tajikistan,TJK,2003,3833.766719
Tajikistan,TJK,2004,4062.067314
Tajikistan,TJK,2005,3970.619971
Tajikistan,TJK,2006,4008.467276
Tajikistan,TJK,2007,4193.234855
Tajikistan,TJK,2008,3904.111942
Tajikistan,TJK,2009,3318.522606
Tajikistan,TJK,2010,3311.662068
Tajikistan,TJK,2011,3247.063323
Tajikistan,TJK,2012,3413.724009
Tajikistan,TJK,2013,3699.252642
Tajikistan,TJK,2014,3900.53279
Tanzania,TZA,1971,6273.507276
Tanzania,TZA,1972,6129.585495
Tanzania,TZA,1973,5970.662522
Tanzania,TZA,1974,5761.319819
Tanzania,TZA,1975,5582.874157
Tanzania,TZA,1976,5463.578192
Tanzania,TZA,1977,5296.941042
Tanzania,TZA,1978,5192.814165
Tanzania,TZA,1979,5081.184684
Tanzania,TZA,1980,4989.368133
Tanzania,TZA,1981,4904.451575
Tanzania,TZA,1982,4823.928656
Tanzania,TZA,1983,4771.452158
Tanzania,TZA,1984,4715.75517
Tanzania,TZA,1985,4669.549334
Tanzania,TZA,1986,4640.068826
Tanzania,TZA,1987,4585.025413
Tanzania,TZA,1988,4528.95592
Tanzania,TZA,1989,4487.47848
Tanzania,TZA,1990,4446.135931
Tanzania,TZA,1991,4389.785195
Tanzania,TZA,1992,4298.691891
Tanzania,TZA,1993,4269.444348
Tanzania,TZA,1994,4208.491912
Tanzania,TZA,1995,4278.452445
Tanzania,TZA,1996,4211.740738
Tanzania,TZA,1997,4141.62024
Tanzania,TZA,1998,4299.308064
Tanzania,TZA,1999,4455.177381
Tanzania,TZA,2000,4580.803241
Tanzania,TZA,2001,4708.186544
Tanzania,TZA,2002,4811.639654
Tanzania,TZA,2003,4861.220067
Tanzania,TZA,2004,5006.695811
Tanzania,TZA,2005,5088.402854
Tanzania,TZA,2006,5112.727698
Tanzania,TZA,2007,5130.829197
Tanzania,TZA,2008,5138.97161
Tanzania,TZA,2009,5118.439798
Tanzania,TZA,2010,5212.809585
Tanzania,TZA,2011,5340.018732
Tanzania,TZA,2012,5492.684919
Tanzania,TZA,2013,5516.708452
Tanzania,TZA,2014,5529.21555
Thailand,THA,1971,4193.523143
Thailand,THA,1972,4278.262679
Thailand,THA,1973,4519.200316
Thailand,THA,1974,4493.290883
Thailand,THA,1975,4763.676252
Thailand,THA,1976,5048.788683
Thailand,THA,1977,5251.067669
Thailand,THA,1978,5335.571467
Thailand,THA,1979,5516.077124
Thailand,THA,1980,5400.058983
Thailand,THA,1981,5350.855661
Thailand,THA,1982,5308.509779
Thailand,THA,1983,4787.727304
Thailand,THA,1984,5191.25612
Thailand,THA,1985,5528.428821
Thailand,THA,1986,5702.474773
Thailand,THA,1987,6186.130283
Thailand,THA,1988,6931.951648
Thailand,THA,1989,7632.362734
Thailand,THA,1990,8621.11794
Thailand,THA,1991,9251.433044
Thailand,THA,1992,9757.950715
Thailand,THA,1993,10203.55338
Thailand,THA,1994,11180.18111
Thailand,THA,1995,12105.4613
Thailand,THA,1996,13387.48878
Thailand,THA,1997,13477.42934
Thailand,THA,1998,12486.20627
Thailand,THA,1999,13178.47559
Thailand,THA,2000,13353.00098
Thailand,THA,2001,13614.87347
Thailand,THA,2002,14931.19227
Thailand,THA,2003,16053.96755
Thailand,THA,2004,17228.85179
Thailand,THA,2005,17599.15963
Thailand,THA,2006,17837.21522
Thailand,THA,2007,18488.79725
Thailand,THA,2008,18892.56797
Thailand,THA,2009,18728.03846
Thailand,THA,2010,20391.37943
Thailand,THA,2011,20270.36124
Thailand,THA,2012,21632.93517
Thailand,THA,2013,23162.72183
Thailand,THA,2014,22906.83946
Timor,TLS,2004,676.7747101
Timor,TLS,2005,657.1363996
Timor,TLS,2006,654.3546238
Timor,TLS,2007,666.1483437
Togo,TGO,1971,3867.083469
Togo,TGO,1972,3861.63489
Togo,TGO,1973,3768.121111
Togo,TGO,1974,3681.52736
Togo,TGO,1975,3750.955636
Togo,TGO,1976,3673.410478
Togo,TGO,1977,3814.627772
Togo,TGO,1978,3836.050327
Togo,TGO,1979,3890.72792
Togo,TGO,1980,3794.942667
Togo,TGO,1981,3746.4996
Togo,TGO,1982,3806.889576
Togo,TGO,1983,3577.888332
Togo,TGO,1984,3584.076963
Togo,TGO,1985,3525.970097
Togo,TGO,1986,3720.924468
Togo,TGO,1987,3813.584687
Togo,TGO,1988,3776.036897
Togo,TGO,1989,3782.333123
Togo,TGO,1990,3879.512535
Togo,TGO,1991,3875.892785
Togo,TGO,1992,3833.375093
Togo,TGO,1993,3764.709547
Togo,TGO,1994,4156.560182
Togo,TGO,1995,4261.922086
Togo,TGO,1996,4643.74944
Togo,TGO,1997,4439.163006
Togo,TGO,1998,4598.5475
Togo,TGO,1999,5097.744559
Togo,TGO,2000,4938.84248
Togo,TGO,2001,4790.872361
Togo,TGO,2002,4829.107806
Togo,TGO,2003,4967.374979
Togo,TGO,2004,4889.844576
Togo,TGO,2005,4853.459427
Togo,TGO,2006,4715.109043
Togo,TGO,2007,4764.557676
Togo,TGO,2008,4834.897525
Togo,TGO,2009,5723.873894
Togo,TGO,2010,5571.351222
Togo,TGO,2011,5455.521239
Togo,TGO,2012,5294.9285
Togo,TGO,2013,5295.465586
Togo,TGO,2014,5311.120987
Tonga,TON,1990,3097.841469
Tonga,TON,2004,6602.294684
Tonga,TON,2005,6560.802051
Tonga,TON,2006,6518.994188
Tonga,TON,2007,6590.072003
Trinidad and Tobago,TTO,1971,32073.47965
Trinidad and Tobago,TTO,1972,32248.6599
Trinidad and Tobago,TTO,1973,31232.6039
Trinidad and Tobago,TTO,1974,31197.71211
Trinidad and Tobago,TTO,1975,26690.82068
Trinidad and Tobago,TTO,1976,29228.61028
Trinidad and Tobago,TTO,1977,32662.9247
Trinidad and Tobago,TTO,1978,38706.83503
Trinidad and Tobago,TTO,1979,39527.08944
Trinidad and Tobago,TTO,1980,41019.52097
Trinidad and Tobago,TTO,1981,42871.50885
Trinidad and Tobago,TTO,1982,42428.37867
Trinidad and Tobago,TTO,1983,43278.74965
Trinidad and Tobago,TTO,1984,48176.56517
Trinidad and Tobago,TTO,1985,50563.63513
Trinidad and Tobago,TTO,1986,52264.56983
Trinidad and Tobago,TTO,1987,48713.78206
Trinidad and Tobago,TTO,1988,53015.08724
Trinidad and Tobago,TTO,1989,51106.31327
Trinidad and Tobago,TTO,1990,56987.07614
Trinidad and Tobago,TTO,1991,56269.09768
Trinidad and Tobago,TTO,1992,61479.46668
Trinidad and Tobago,TTO,1993,58510.4775
Trinidad and Tobago,TTO,1994,58572.72204
Trinidad and Tobago,TTO,1995,56985.8889
Trinidad and Tobago,TTO,1996,67212.82402
Trinidad and Tobago,TTO,1997,63242.87943
Trinidad and Tobago,TTO,1998,73324.61396
Trinidad and Tobago,TTO,1999,85463.57833
Trinidad and Tobago,TTO,2000,90245.93062
Trinidad and Tobago,TTO,2001,100433.9225
Trinidad and Tobago,TTO,2002,108819.6182
Trinidad and Tobago,TTO,2003,121111.2467
Trinidad and Tobago,TTO,2004,126495.2907
Trinidad and Tobago,TTO,2005,144518.8916
Trinidad and Tobago,TTO,2006,160480.4775
Trinidad and Tobago,TTO,2007,169891.1548
Trinidad and Tobago,TTO,2008,164182.9069
Trinidad and Tobago,TTO,2009,165182.6636
Trinidad and Tobago,TTO,2010,175719.8513
Trinidad and Tobago,TTO,2011,172023.5618
Trinidad and Tobago,TTO,2012,166853.7546
Trinidad and Tobago,TTO,2013,169070.9413
Trinidad and Tobago,TTO,2014,168015.6961
Tunisia,TUN,1971,3722.49682
Tunisia,TUN,1972,3979.50839
Tunisia,TUN,1973,4057.925687
Tunisia,TUN,1974,4421.053311
Tunisia,TUN,1975,4471.523032
Tunisia,TUN,1976,4663.37817
Tunisia,TUN,1977,4948.264069
Tunisia,TUN,1978,5307.785292
Tunisia,TUN,1979,5625.172273
Tunisia,TUN,1980,5968.142885
Tunisia,TUN,1981,5991.39509
Tunisia,TUN,1982,5730.08272
Tunisia,TUN,1983,6328.652305
Tunisia,TUN,1984,6519.747449
Tunisia,TUN,1985,6611.066492
Tunisia,TUN,1986,6356.328272
Tunisia,TUN,1987,6304.807614
Tunisia,TUN,1988,6472.434921
Tunisia,TUN,1989,6298.639318
Tunisia,TUN,1990,6988.247027
Tunisia,TUN,1991,6768.633628
Tunisia,TUN,1992,7364.55795
Tunisia,TUN,1993,7019.990594
Tunisia,TUN,1994,7441.668516
Tunisia,TUN,1995,7406.677821
Tunisia,TUN,1996,7623.139254
Tunisia,TUN,1997,7755.255111
Tunisia,TUN,1998,8350.161731
Tunisia,TUN,1999,8537.36502
Tunisia,TUN,2000,8760.285341
Tunisia,TUN,2001,9164.432408
Tunisia,TUN,2002,9212.247237
Tunisia,TUN,2003,9392.740243
Tunisia,TUN,2004,9824.865733
Tunisia,TUN,2005,9571.58476
Tunisia,TUN,2006,9982.464117
Tunisia,TUN,2007,10207.83852
Tunisia,TUN,2008,10534.40154
Tunisia,TUN,2009,10122.34158
Tunisia,TUN,2010,11238.4687
Tunisia,TUN,2011,10605.48156
Tunisia,TUN,2012,10943.59115
Tunisia,TUN,2013,10994.50137
Tunisia,TUN,2014,10974.14983
Turkey,TUR,1960,4525.395141
Turkey,TUR,1961,4483.030213
Turkey,TUR,1962,4781.31802
Turkey,TUR,1963,4902.783547
Turkey,TUR,1964,5046.368029
Turkey,TUR,1965,5185.833862
Turkey,TUR,1966,5562.094297
Turkey,TUR,1967,5628.367424
Turkey,TUR,1968,5779.089659
Turkey,TUR,1969,5949.471325
Turkey,TUR,1970,6073.184123
Turkey,TUR,1971,6363.096384
Turkey,TUR,1972,7016.218525
Turkey,TUR,1973,7558.840573
Turkey,TUR,1974,7639.139797
Turkey,TUR,1975,7922.557605
Turkey,TUR,1976,8425.784315
Turkey,TUR,1977,9033.785364
Turkey,TUR,1978,8797.669019
Turkey,TUR,1979,8182.276392
Turkey,TUR,1980,8317.182625
Turkey,TUR,1981,8196.729564
Turkey,TUR,1982,8515.783818
Turkey,TUR,1983,8814.99452
Turkey,TUR,1984,8970.70674
Turkey,TUR,1985,9307.260451
Turkey,TUR,1986,9826.644661
Turkey,TUR,1987,10690.26139
Turkey,TUR,1988,10564.81584
Turkey,TUR,1989,10776.28213
Turkey,TUR,1990,11370.23514
Turkey,TUR,1991,11022.40582
Turkey,TUR,1992,11187.27191
Turkey,TUR,1993,11678.11506
Turkey,TUR,1994,11356.56653
Turkey,TUR,1995,12242.89756
Turkey,TUR,1996,13097.49701
Turkey,TUR,1997,13563.24112
Turkey,TUR,1998,13605.7272
Turkey,TUR,1999,13154.60404
Turkey,TUR,2000,13968.64527
Turkey,TUR,2001,12725.51939
Turkey,TUR,2002,13251.13421
Turkey,TUR,2003,13705.30213
Turkey,TUR,2004,14010.91615
Turkey,TUR,2005,14423.13548
Turkey,TUR,2006,15754.89432
Turkey,TUR,2007,16710.50431
Turkey,TUR,2008,16297.69045
Turkey,TUR,2009,15942.27019
Turkey,TUR,2010,17150.40852
Turkey,TUR,2011,17982.34461
Turkey,TUR,2012,18438.20479
Turkey,TUR,2013,17944.72066
Turkey,TUR,2014,18350.13938
Turkey,TUR,2015,19268.62325
Turkmenistan,TKM,1990,55301.50448
Turkmenistan,TKM,1991,46653.38704
Turkmenistan,TKM,1992,30963.15134
Turkmenistan,TKM,1993,30432.71227
Turkmenistan,TKM,1994,37601.08137
Turkmenistan,TKM,1995,37841.79684
Turkmenistan,TKM,1996,32446.61017
Turkmenistan,TKM,1997,31982.70696
Turkmenistan,TKM,1998,33007.4849
Turkmenistan,TKM,1999,38620.49218
Turkmenistan,TKM,2000,38318.18042
Turkmenistan,TKM,2001,38634.62363
Turkmenistan,TKM,2002,39909.23841
Turkmenistan,TKM,2003,44059.18641
Turkmenistan,TKM,2004,45533.80852
Turkmenistan,TKM,2005,46903.32977
Turkmenistan,TKM,2006,47482.99375
Turkmenistan,TKM,2007,53439.07505
Turkmenistan,TKM,2008,53352.11799
Turkmenistan,TKM,2009,46174.46154
Turkmenistan,TKM,2010,51861.05191
Turkmenistan,TKM,2011,55473.14677
Turkmenistan,TKM,2012,56380.05551
Turkmenistan,TKM,2013,56792.02811
Turkmenistan,TKM,2014,56911.25961
Ukraine,UKR,1990,56482.09345
Ukraine,UKR,1991,56434.60974
Ukraine,UKR,1992,48957.89939
Ukraine,UKR,1993,43363.42043
Ukraine,UKR,1994,37131.53205
Ukraine,UKR,1995,36957.96984
Ukraine,UKR,1996,34160.46068
Ukraine,UKR,1997,32985.09436
Ukraine,UKR,1998,31472.35159
Ukraine,UKR,1999,31621.86847
Ukraine,UKR,2000,31642.02346
Ukraine,UKR,2001,32033.94726
Ukraine,UKR,2002,32717.04721
Ukraine,UKR,2003,35182.32552
Ukraine,UKR,2004,35256.33976
Ukraine,UKR,2005,35275.92614
Ukraine,UKR,2006,34137.44962
Ukraine,UKR,2007,34845.93091
Ukraine,UKR,2008,33850.98626
Ukraine,UKR,2009,28924.23196
Ukraine,UKR,2010,33575.74689
Ukraine,UKR,2011,32202.58759
Ukraine,UKR,2012,31250.49053
Ukraine,UKR,2013,29692.74506
Ukraine,UKR,2014,27149.15573
United Arab Emirates,ARE,1971,42212.18473
United Arab Emirates,ARE,1972,36736.34463
United Arab Emirates,ARE,1973,38210.91617
United Arab Emirates,ARE,1974,33091.48077
United Arab Emirates,ARE,1975,40647.45046
United Arab Emirates,ARE,1976,44238.46755
United Arab Emirates,ARE,1977,63851.86619
United Arab Emirates,ARE,1978,65095.71074
United Arab Emirates,ARE,1979,68033.31336
United Arab Emirates,ARE,1980,80689.18331
United Arab Emirates,ARE,1981,92042.16903
United Arab Emirates,ARE,1982,94511.3471
United Arab Emirates,ARE,1983,86448.32397
United Arab Emirates,ARE,1984,106532.5511
United Arab Emirates,ARE,1985,114685.405
United Arab Emirates,ARE,1986,123110.1499
United Arab Emirates,ARE,1987,128914.3098
United Arab Emirates,ARE,1988,124631.8007
United Arab Emirates,ARE,1989,135680.9072
United Arab Emirates,ARE,1990,127693.3766
United Arab Emirates,ARE,1991,138660.1332
United Arab Emirates,ARE,1992,124607.6811
United Arab Emirates,ARE,1993,123884.2876
United Arab Emirates,ARE,1994,130118.323
United Arab Emirates,ARE,1995,131481.0011
United Arab Emirates,ARE,1996,132221.1969
United Arab Emirates,ARE,1997,132999.649
United Arab Emirates,ARE,1998,129388.0029
United Arab Emirates,ARE,1999,125487.1085
United Arab Emirates,ARE,2000,116200.2561
United Arab Emirates,ARE,2001,140573.0241
United Arab Emirates,ARE,2002,132227.0289
United Arab Emirates,ARE,2003,121930.02
United Arab Emirates,ARE,2004,119069.1133
United Arab Emirates,ARE,2005,113004.4513
United Arab Emirates,ARE,2006,102494.7995
United Arab Emirates,ARE,2007,96479.3939
United Arab Emirates,ARE,2008,100065.2691
United Arab Emirates,ARE,2009,90949.56384
United Arab Emirates,ARE,2010,86746.76811
United Arab Emirates,ARE,2011,86276.1522
United Arab Emirates,ARE,2012,89363.57562
United Arab Emirates,ARE,2013,90326.31831
United Arab Emirates,ARE,2014,90356.2
United Kingdom,GBR,1960,35274.37905
United Kingdom,GBR,1961,34968.4721
United Kingdom,GBR,1962,35905.78713
United Kingdom,GBR,1963,37179.14667
United Kingdom,GBR,1964,37361.77688
United Kingdom,GBR,1965,38721.04019
United Kingdom,GBR,1966,38457.87016
United Kingdom,GBR,1967,38908.78715
United Kingdom,GBR,1968,39613.46047
United Kingdom,GBR,1969,41369.41347
United Kingdom,GBR,1970,42855.99585
United Kingdom,GBR,1971,43418.08127
United Kingdom,GBR,1972,43588.80359
United Kingdom,GBR,1973,45131.96153
United Kingdom,GBR,1974,43436.20842
United Kingdom,GBR,1975,41237.85327
United Kingdom,GBR,1976,42065.42547
United Kingdom,GBR,1977,42977.31442
United Kingdom,GBR,1978,42745.31222
United Kingdom,GBR,1979,44879.89047
United Kingdom,GBR,1980,40980.03603
United Kingdom,GBR,1981,39720.84114
United Kingdom,GBR,1982,39508.53222
United Kingdom,GBR,1983,39285.03413
United Kingdom,GBR,1984,39199.20508
United Kingdom,GBR,1985,41295.61549
United Kingdom,GBR,1986,41844.09679
United Kingdom,GBR,1987,42089.86864
United Kingdom,GBR,1988,42368.17003
United Kingdom,GBR,1989,42173.84412
United Kingdom,GBR,1990,41833.71035
United Kingdom,GBR,1991,43123.48142
United Kingdom,GBR,1992,42853.34635
United Kingdom,GBR,1993,43184.35108
United Kingdom,GBR,1994,43409.22056
United Kingdom,GBR,1995,43367.84146
United Kingdom,GBR,1996,45122.339
United Kingdom,GBR,1997,43737.08481
United Kingdom,GBR,1998,44044.07129
United Kingdom,GBR,1999,44008.78164
United Kingdom,GBR,2000,44028.30886
United Kingdom,GBR,2001,44018.71467
United Kingdom,GBR,2002,42866.66214
United Kingdom,GBR,2003,43398.62102
United Kingdom,GBR,2004,42966.78606
United Kingdom,GBR,2005,42872.36569
United Kingdom,GBR,2006,41854.16502
United Kingdom,GBR,2007,40026.27575
United Kingdom,GBR,2008,39099.83341
United Kingdom,GBR,2009,36583.16125
United Kingdom,GBR,2010,37572.06389
United Kingdom,GBR,2011,34566.08113
United Kingdom,GBR,2012,35388.41308
United Kingdom,GBR,2013,34746.98331
United Kingdom,GBR,2014,32294.69686
United Kingdom,GBR,2015,32145.08807
United States,USA,1960,65613.44498
United States,USA,1961,65268.48462
United States,USA,1962,67158.43884
United States,USA,1963,69626.29738
United States,USA,1964,71372.59161
United States,USA,1965,73360.76305
United States,USA,1966,76657.29068
United States,USA,1967,79198.21223
United States,USA,1968,82264.56018
United States,USA,1969,85275.4462
United States,USA,1970,88028.3608
United States,USA,1971,88905.82345
United States,USA,1972,92353.80479
United States,USA,1973,94942.7121
United States,USA,1974,91988.49076
United States,USA,1975,89042.34543
United States,USA,1976,94209.53864
United States,USA,1977,96361.18954
United States,USA,1978,98138.62779
United States,USA,1979,96843.49503
United States,USA,1980,92368.4026
United States,USA,1981,88940.86756
United States,USA,1982,84423.08759
United States,USA,1983,83725.74854
United States,USA,1984,86565.8118
United States,USA,1985,86716.33757
United States,USA,1986,85783.99925
United States,USA,1987,88645.87218
United States,USA,1988,91292.63868
United States,USA,1989,91764.04016
United States,USA,1990,89222.72076
United States,USA,1991,88753.97058
United States,USA,1992,89288.17829
United States,USA,1993,89661.44533
United States,USA,1994,90223.57247
United States,USA,1995,90292.47188
United States,USA,1996,91231.16593
United States,USA,1997,91046.39815
United States,USA,1998,90757.00314
United States,USA,1999,92147.09387
United States,USA,2000,93701.32657
United States,USA,2001,91038.31796
United States,USA,2002,91218.1006
United States,USA,2003,90646.95922
United States,USA,2004,91662.75961
United States,USA,2005,91254.79138
United States,USA,2006,89523.69898
United States,USA,2007,90227.47041
United States,USA,2008,87086.39274
United States,USA,2009,82070.39388
United States,USA,2010,83284.35427
United States,USA,2011,81742.42169
United States,USA,2012,79892.25074
United States,USA,2013,80267.78069
United States,USA,2014,80892.74432
United States,USA,2015,79056.32772
Upper middle income,,1971,6786.261943
Upper middle income,,1972,6956.691768
Upper middle income,,1973,7222.755342
Upper middle income,,1974,7370.223376
Upper middle income,,1975,7814.910371
Upper middle income,,1976,8044.514018
Upper middle income,,1977,8498.531262
Upper middle income,,1978,8973.887077
Upper middle income,,1979,9119.56692
Upper middle income,,1980,9177.715162
Upper middle income,,1981,9129.150809
Upper middle income,,1982,9321.669918
Upper middle income,,1983,9341.477114
Upper middle income,,1984,9686.539706
Upper middle income,,1985,9805.595645
Upper middle income,,1986,9966.617828
Upper middle income,,1987,10232.60595
Upper middle income,,1988,10447.25229
Upper middle income,,1989,10540.56105
Upper middle income,,1990,15915.70736
Upper middle income,,1991,15539.24087
Upper middle income,,1992,15054.96463
Upper middle income,,1993,14952.11585
Upper middle income,,1994,14637.28394
Upper middle income,,1995,14883.7023
Upper middle income,,1996,14987.59344
Upper middle income,,1997,14879.28761
Upper middle income,,1998,14665.35178
Upper middle income,,1999,14769.44221
Upper middle income,,2000,14981.40708
Upper middle income,,2001,15268.49563
Upper middle income,,2002,15713.14427
